finding_id,is_on_topic,reasoning_note
finding-0,1,"Former Qatar PM Netanyahu Iran war reshape Middle East Hormuz Gulf NATO — direct"
finding-546,1,"Marktbericht Ölpreise hoch Trump Iran Vorschlag Frieden — direct"
finding-817,1,"Oil prices rise as Trump rejects Iran's terms — direct"
finding-282,1,"Araghchi visit China before Trump-Xi meeting Iran war — direct"
finding-58,1,"Trump 'we'll blow them up' if Iran uranium site accessed — direct"
finding-277,1,"Iran War could make Trump's trip to China chillier — direct"
finding-420,1,"Oil prices jump after Trump dismisses Iran proposal end war — direct"
finding-25,1,"China rejects illegal US sanctions over Iran vows protect firms — direct"
finding-619,0,"Ukraine POW exchange list US guarantees Zelensky"
finding-300,1,"Oil rises $4 after Trump rejects Iran response US peace proposal — direct"
finding-80,0,"Hegseth rejects senator claims US munitions are depleted"
finding-874,0,"Apoio republicano Trump não incondicional cavar cova"
finding-70,0,"Iran says US has not issued World Cup visas players"
finding-708,0,"Chinos hablan visita Trump bienvenida recelo Pekín"
finding-131,0,"Ukraine and Russia accuse each other breaking US-brokered ceasefire"
finding-1180,1,"Arabie saoudite tenir distance Iran-USA-Israël conflit positionnement — direct context"
finding-59,1,"Qatar Saudi Arabia de-escalation efforts amid US-Iran conflict — direct"
finding-810,0,"Kazakhstan sticking with OPEC Kremlin"
finding-135,0,"Umerov leader-level meeting US end war Ukraine"
finding-1161,1,"Taiwan looming over this week's Trump and Xi summit Iran war — direct"
finding-44,1,"Turkish Egyptian foreign ministers discuss Iran-US negotiations — direct"
finding-69,0,"Iran executes man accused of spying for CIA and Mossad"
finding-519,1,"Trump to press China's Xi about Iran war at summit — direct"
finding-779,1,"Hizbullah İsrail 40 ülke Hürmüz askeri müdahale — direct multinational Hormuz"
finding-1042,1,"Xi y Trump Pekín Irán y aranceles diferencias — direct Iran focus"
finding-369,0,"SK main opposition slams gov't not identifying Iran SK vessel"
finding-822,0,"Iran hangs man accused passing info CIA Mossad execution"
finding-375,0,"SK opposition slams gov't not identifying Iran SK vessel duplicate"
finding-257,1,"Trump copia plan México analiza bajar impuestos combustibles evitar — direct US gas response to Iran oil"
finding-606,0,"Война 1537-й день перемирия нарушения"
finding-276,0,"Iran Hangs Man Convicted Spying Mossad US satellite"
finding-602,0,"Зеленский Путин подтолкнули реальным переговорам"
finding-637,1,"The domino effect Iran-Israel tensions arm pirates Hormuz blockade — direct"
finding-361,0,"SK opposition slams gov't Iran SK vessel duplicate"
finding-910,0,"Trump grande investidor energia fusão nuclear EUA"
finding-260,0,"Visita incómoda Trump China temas Xi"
finding-81,0,"Iran Araghchi talks Dutch foreign minister"
finding-804,0,"Central Asian states sanctions-busting Russia"
finding-786,1,"Trump ve Hamaney ortak noktaları dünyayı krize sokan inat — direct"
finding-915,0,"EUA Taiwan defesa China"
finding-10,0,"Vatican standing up to Trump Kim Daniels Tlhabi"
finding-426,0,"Putin Ukraine conflict coming to end backing Zelensky"
finding-11,0,"Ex-Israeli PM Olmert Hezbollah Lebanon 2006 war disarm"
finding-645,0,"Moscow expects explanations Yerevan Zelensky"
finding-630,0,"Ukraine war Putin almost over Victory ours Red Square"
finding-803,0,"Armenia thumbs nose Kremlin EU endorsement"
finding-1148,1,"Iran Crisis Monitor #4 Middle East war progress — direct"
finding-653,0,"US move troops Germany to Poland Trump"
finding-923,0,"Rússia Ucrânia cessar-fogo ataques risco"
finding-502,1,"Iran China AI Trump legacy-defining week Washington Beijing — direct"
finding-56,0,"Azerbaijani Aliyev EU border observers Armenia"
finding-1157,1,"Iran Crisis Monitor #3 Middle East war progress — direct"
finding-21,0,"Russia and Ukraine accuse other ceasefire violations"
finding-57,1,"Iran French British ships Hormuz decisive immediate response — direct"
finding-119,0,"Trump China return changed since friendly 2017 visit"
finding-716,0,"La guerra en Irán vaivenes Trump banca estadounidense beneficios trading"
finding-986,0,"Podemos critica alarmismo desmesurado batallas"
finding-1064,0,"Russia Ukraine accuse each other violating 3-day truce"
finding-419,0,"Iran activists BBC threat war intensifies trauma repression"
finding-511,1,"Trump official opens door to gas tax suspension Energy Sec Wright — direct US oil response"
finding-72,1,"Brent crude climbs above 105 after Trump rejects Iran response — direct"
finding-807,0,"Press freedom Central Asia Caucasus eroding alarming"
finding-47,0,"Zelenskyy says Ukraine pushed Putin toward potential meeting"
finding-18,0,"Things not going well for Russia stalled advance economic"
finding-623,0,"Victory Day ceasefire draws to a close Russian attacks 3 civilians"
finding-990,0,"Albares Veintisiete suspensión Acuerdo Asociación"
finding-1001,0,"Oposición provocaciones victimismo Ayuso México"
finding-116,0,"China confirms dates Trump state visit Beijing"
finding-263,0,"Rusia acusa Ucrania romper tregua tres días"
finding-26,0,"Macron France never considered military Hormuz Iran"
finding-428,0,"Trump's China visit set to test fragile tariff truce"
finding-530,0,"Iran releases Nobel Peace Prize winner Mohammadi health"
finding-33,0,"Iranian air defense downs hostile drone southwest"
finding-640,0,"Israel should end reliance on US cash Netanyahu zero"
finding-29,0,"Man convicted spying CIA Mossad executed Iran"
finding-87,0,"China readies Trump visit He Lifeng Bessent Seoul"
finding-953,0,"China dispuesta mayor estabilidad encuentro"
finding-30,1,"Modi warns Iran war poses risks India urges fuel reductions — direct Iran war"
finding-1013,0,"Juan Daniel Oviedo Vicepresidencia Colombia discriminación"
finding-1008,0,"Albares Veintisiete suspensión Acuerdo Asociación"
finding-921,0,"PM USP greve desocupação reitoria"
finding-235,0,"EU y China negocian Trump y Xi Jinping reunión comercial"
finding-1149,0,"Türkiye distinctive course Middle East shaky truce"
finding-181,0,"Sudan Türk widening conflict UN high alert"
finding-1023,0,"De Nixon a Trump viajes presidenciales China"
finding-684,0,"Hombre Trump Fed Kevin Warsh independencia bancos"
finding-552,0,"Japan Sicherheitspolitik Abkehr Pazifismus"
finding-496,0,"Tajani negoziatore lo sceglie Europa non Russia"
finding-128,0,"UAE's Opec exit beginning of end Gulf unity"
finding-60,0,"Iraqi security official denies secret Israeli base Iraq"
finding-253,0,"Fernández Noroña reta EU listas narco doblar"
finding-809,0,"C5+1 Uzbekistan awakening memoir 2016"
finding-941,0,"USP não avisada desocupação reitoria"
