finding_id,is_on_topic,reasoning_note
finding-583,0,"Schweiz beliebtester Wohnort Deutsche"
finding-625,0,"Russia has lost 1,342,030 troops in Ukraine"
finding-597,0,"Россияне Саудовскую Аравию без визы"
finding-897,0,"Petróleo Trump iraniana inaceitável abre alta"
finding-545,0,"Ukrainische Infanterie 130 Tage Todeszone Front"
finding-990,0,"Albares presiona Veintisiete voto suspensión Acuerdo"
finding-558,0,"Trump Iran völlig inakzeptabel US-Vorschlag"
finding-491,0,"Crosetto ipotesi avvicinamento navi Hormuz missione"
finding-576,0,"IW-Regional-Ranking wirtschaftliche Zukunft 400 Städte"
finding-487,0,"Germany Ulm 5 trial Elbit Systems Israeli arms"
finding-129,0,"Trump calls Iran response US peace proposal unacceptable"
finding-1008,0,"Albares Veintisiete suspensión Acuerdo Asociación"
finding-498,0,"Borsa Europa apre debole timori Medio Oriente"
finding-81,0,"Iran Araghchi talks Dutch foreign minister"
finding-586,0,"Werner Herzog Cannes Einladung Filmfestival"
finding-549,0,"Afrika-Gipfel Kenia Macron neue Partner"
finding-610,0,"Россия концепция исторического просвещения школьники"
finding-139,0,"Ukraine Khartiia Vovchansk axis tactical"
finding-612,0,"Антихристовы утопии Фоллаут АП цензура"
finding-709,0,"Bloqueo tratado pandemias OMS crisis hantavirus"
finding-39,0,"Trump rebuffs Iranian response latest US proposal end war"
finding-567,0,"DGB-Chefin Fahimi warnt Sozialstaat Angriff"
finding-975,0,"Starmer relanzar peor resultado laborista Europa"
finding-756,0,"Belçika Türkiye savunma sanayii işbirliği"
finding-1188,0,"Poland's main right-wing opposition party split PiS"
finding-617,0,"Москва контуженная 9 Мая интернет шатдаун"
finding-874,0,"Apoio republicano Trump não incondicional"
finding-156,0,"Temperatures up to 22 rain Ukraine Monday"
finding-78,0,"Multinational talks restoring navigation through Hormuz"
finding-657,0,"Clavijo Canarias Marina Mercante buque"
finding-641,0,"Ukraine violated Victory Day ceasefire over 16,000 times Russian MOD"
finding-68,0,"Starmer antisemitism Britain Israel column"
finding-80,0,"Hegseth rejects senator US munitions depleted"
finding-622,0,"Hungary stop abusing EU veto rights incoming foreign minister"
finding-647,0,"Fico EU pivot Russian fuel Slovak US LNG"
finding-1052,0,"Trump Iran response peace proposal unacceptable"
finding-986,0,"Podemos critica alarmismo desmesurado batallas"
finding-146,0,"EU could open all Ukraine negotiation clusters in July"
finding-580,0,"Umfrage hohe Preise Energieverbrauch Irankrieg"
finding-1192,0,"EU to approve sanctions Israeli settlers Magyar Hungary"
finding-648,0,"Latvian Defense Minister Spruds fired drone incursions"
finding-573,0,"Trump Antwort Iran völlig inakzeptabel"
finding-615,0,"Циркуляр о кухаркиных детях ВШЭ сократил"
