finding_id,is_on_topic,reasoning_note
finding-164,0,"Ukrainian drone destroyed Russian Grad Huliaipole"
finding-142,0,"Russia abduction of Ukrainian children CoE envoy"
finding-158,0,"No Russian military units in Belarus Demchenko"
finding-157,0,"UDF strikes Russian oil facility Yaroslavl 700km"
finding-140,0,"Russian Military accuses Ukraine drones Latvian airspace"
finding-527,1,"Rosenberg Russia Victory Day parade no tanks sign — direct"
finding-617,0,"Iran US Hormuz exchange fire"
finding-501,0,"Trump US-Iran ceasefire still in place Hormuz"
finding-979,0,"US and Iran trade fire threatening truce"
finding-168,0,"Ukraine running critically low air defense missiles"
finding-633,0,"Trump downplays Iran ceasefire after exchange"
finding-720,0,"Заведу голубей Петербург интернет"
finding-528,0,"North Koreans Russia memorial death toll"
finding-86,0,"China-Russia ties better than alliance immune to US"
finding-1369,0,"Iran-USA Hormuz regain tension"
finding-666,0,"USA Iran Hormuz beschießen"
finding-1169,0,"Zelensky negociaciones fructíferas EEUU Kiev"
finding-707,0,"Russia new human rights ombudsman Lantratova"
finding-146,0,"Drone attack 13 airports southern Russia"
finding-718,0,"Россияне наличка карты шатдауны"
finding-147,0,"Russia urgently deploying forces to counter Ukrainian drones"
finding-1379,0,"Russia halts flights 13 airports after drones"
finding-711,0,"Евросоюз готовится переговорам с Путиным"
finding-144,0,"Dutch analyst war turning point Ukraine favor"
finding-0,0,"Iran response to US ceasefire proposal"
finding-733,0,"Russia regions жизненно важные cancer drugs missing"
finding-564,0,"Middle East crisis live Iranians never bow"
finding-136,0,"Airports Southern Russia paralyzed drone air traffic"
finding-148,0,"Ukraine sentences Medinsky Putin aide in absentia"
finding-23,0,"Trump ceasefire Iran better sign agreement fast"
finding-8,0,"US Iran clash Hormuz war escalates"
finding-1322,0,"Russia major sporting return Australia Water Polo"
finding-700,0,"Мосгорсуд ЯПлакалъ отменил решение"
finding-1213,0,"Global perceptions US Trump worse Russia"
finding-703,0,"Трамп перемирие Ираном любовный пшик"
finding-1086,0,"Hantavirus navio cruzeiro Folha"
finding-717,0,"Putin теряет контроль Россией Economist"
finding-139,0,"Yekaterinburg Police arrest Soviet repression researcher"
finding-745,0,"US launches new strikes on Iran love tap"
finding-552,0,"UAE air defences Iranian attacks"
finding-771,0,"Remains 80 Soviet soldiers reburied Germany"
finding-138,0,"Russian Economy Shrinks First Quarter"
finding-595,0,"US says struck targets in Iran after warships"
finding-724,0,"Noize MC дисс Гуф трек"
finding-702,0,"На юге России 13 аэропортов дрон"
finding-554,0,"US Iran close temporary truce Pakistani officials"
finding-1075,0,"Surto 2018 Argentina hantavírus"
finding-1141,0,"Imágenes protestas hinchada Medellín Copa Libertadores"
finding-134,0,"Latvia Summons Russian Diplomat over drone incident"
finding-1347,0,"Iran war end American primacy"
finding-709,0,"США ударили иранскому порту Кешм Бендер-Аббас"
finding-656,0,"Marktbericht Anleger Iran Trump"
finding-721,0,"Yarotsky колония Краснодар суицид"
finding-603,0,"Rubio Tajani occidentali interessi guerra Ucraina"
finding-362,0,"Russia plan power Iran kill machine drones"
finding-1225,0,"US and Iran exchange fire Trump love tap"
finding-328,0,"EU acusa Irán ONU peajes Ormuz Waltz"
finding-805,0,"Guerra EEUU Israel Irán Trump asegura"
finding-33,0,"Iranian forces strike US vessels Khatam al-Anbiya"
finding-167,0,"NATO-Ukraine Council war lessons defenses JATEC"
finding-959,0,"Kazakhstan OPEC Kremlin hand decision"
finding-669,0,"Klingbeil Kanada Stärke durch Kooperation"
finding-664,0,"Iran Liveblog Beschlagnahmung Öltanker Hormus"
finding-755,0,"Victory Day commemorations Africa worldwide"
finding-752,0,"Kiev MI6 terrorist operation Garland Nixon"
finding-744,1,"Ukraine launches drones at Moscow ahead Victory Day Parade — direct"
finding-169,0,"Azerbaijanis Crimean political prisoners signatures"
finding-729,0,"Chernobyl forest fire зона тушение"
finding-166,0,"Ukraine warns UN migration crisis Russian war"
finding-160,0,"Ukraine's air defenses 56 out 67 drones"
finding-1171,0,"Iran dilata respuesta EEUU tensión"
finding-779,0,"EU nuclear escalation autonomy Russophobia"
finding-946,0,"Yusuf Yazıcı sakatlık çapraz bağı"
finding-679,0,"Drohnen nahe russischen Grenze Lettland abgestürzt"
finding-1097,0,"Trump sanciona Gaesa Sherritt Cuba"
finding-1386,0,"14 scientists penguin colony Ukraine Antarctica"
finding-518,0,"Trump's irresponsible war Iran German minister economy"
finding-722,0,"Евросоюз отказался эвакуировать дипломатов Киева"
finding-502,0,"Oil prices rise US Iran Hormuz"
finding-762,0,"Germany fines army recruitment Bundeswehr"
finding-760,0,"Trump promises one big glow Iran"
finding-569,0,"US intercepts Iranian attacks 3 ships hantavirus"
finding-61,0,"US forces self-defense strikes against Iran"
finding-1341,0,"Israel-Lebanon ceasefire CrisisWatch"
finding-767,0,"Kiev one serious step new trilateral talks Kremlin"
finding-34,0,"Enemy strikes Iran's Qeshm Island pier Bandar Abbas"
finding-1399,0,"Trump win against Iran report card"
finding-751,0,"When world's most powerful country has no war plan Iran"
finding-737,0,"Ukraine expects US envoys late spring peace talks"
finding-29,0,"Iran condemns Israeli strikes Beirut despite ceasefire"
finding-616,0,"Trump upends Democrats Iran war powers"
finding-149,0,"Firefighting Chornobyl Exclusion Zone radiation normal"
finding-902,0,"Berlin Atina Türkiye baskısı AB savunma"
finding-986,0,"Trump tregua Irán sigue vigente intercambio"
finding-1191,0,"UE condena ataque Polisario Sahara Occidental"
