finding_id,is_on_topic,reasoning_note
finding-556,1,"Iran mocks Trump Project Freedom adversaries talks war — direct"
finding-86,0,"China-Russia ties better than alliance immune to US"
finding-1398,1,"How Pakistan became primary mediator US-Iran — direct"
finding-616,1,"Trump upends Democrats Iran war powers terminated — direct"
finding-1347,1,"Iran war marks end American primacy — direct"
finding-595,1,"US struck targets in Iran after attack on warships — direct"
finding-33,1,"Iranian forces strike US vessels swift retaliation tanker — direct"
finding-664,1,"Iran Liveblog Beschlagnahmung Öltanker Hormus — direct"
finding-1399,1,"Trump administration claiming win against Iran report card — direct"
finding-368,1,"Iran can survive US blockade Hormuz 90-120 days — direct"
finding-765,1,"US diplomats warned against wagering on Iran talks — direct"
finding-1344,1,"How Abraham Accords fueled new era of conflict war Iran — direct"
finding-39,1,"ASEAN urges US Iran end fighting Mideast — direct"
finding-23,1,"Trump ceasefire Iran better sign agreement fast — direct"
finding-81,0,"Iraq denies US claims oil minister Iran evade sanctions — tangential"
finding-60,1,"Iran confirms missile drone attack on US destroyers Hormuz — direct"
finding-30,1,"Iran warns UN dangerous US-Bahraini resolution Hormuz — direct"
finding-552,1,"UAE air defences engaging with Iranian attacks Hormuz — direct"
finding-760,1,"Trump promises one big glow Iran ceasefire collapses — direct"
finding-870,1,"Guerra contra Irán hegemonía EEUU petróleo y gas — direct"
finding-377,1,"Saudi pressure US pause Hormuz project NBC — direct"
finding-1394,1,"Iran oil tariffs Chinese yuan petrodollar Hormuz — direct"
finding-502,1,"Oil prices rise after US Iran exchange fire Hormuz — direct"
finding-28,1,"Iran Navy repels US destroyers from Hormuz cruise missiles — direct"
finding-1200,0,"ASEAN Unity Japan US-China tensions — different ASEAN frame"
finding-77,1,"Why has war on Iran not sparked mass protest movement — direct"
finding-662,1,"Golfstaaten Krise Emirate Iran-Krieg image — direct"
finding-17,1,"SE Asia leaders confront Iran war fallout ASEAN summit — direct"
finding-737,0,"Ukraine US envoys late spring peace talks"
finding-56,1,"Russia warns confrontational UNSC over Middle East — direct"
finding-588,1,"ASEAN leaders meet to discuss plans ease Iran war impacts — direct"
finding-570,1,"UAE drone missile attack Iran war ceasefire challenged — direct"
finding-389,1,"PM Shehbaz Qatar regional Middle East discussion — direct"
finding-705,0,"Russia Ukraine не имитирует перемирие — Russia-Ukraine"
finding-439,1,"SK envoy Kuwait Bahrain Iraq Mideast conflict — direct"
finding-498,0,"Nuclear Close-Calls Deterrence broader nuclear"
finding-1349,1,"Iran war cost 72 billion first two months — direct"
finding-934,1,"CIA report Iran's hidden power Sad — direct"
finding-376,1,"Lawmakers challenge US ambiguity Israel Rubio Iran war — direct"
finding-1201,1,"ASEAN Calls Joint Response Iran War Fallout 700M — direct"
finding-656,1,"Marktbericht Anleger Waffenruhe USA Iran Trump — direct"
finding-869,0,"Trump Lula relanzada relación EEUU Brasil"
finding-734,0,"Putin admin sell-victory war end framing Russia-Ukraine"
finding-726,0,"Зеленский война 1534-й день Russia-Ukraine"
finding-1237,0,"Pope Leo Rubio commit stronger ties Vatican Trump tensions"
finding-296,0,"EU descarta acción militar Cuba pese amenazas"
finding-34,1,"Enemy strikes Iran's Qeshm Island pier Bandar Abbas — direct"
finding-511,0,"Trump Lula private Oval Office signals strain Brazil"
finding-713,0,"Российский МИД негодование Зеленский Армения Russia"
finding-41,0,"Italian premier US diplomat Rome transatlantic"
finding-26,1,"Iran MP hails South Korea wise rejection Hormuz — direct"
finding-500,1,"Mideast Conflict Spreads beyond Hormuz UN Cafeteria — direct"
finding-746,0,"Armenian PM not ally Russia Ukraine Kremlin"
finding-61,1,"US forces self-defense strikes against Iran Hormuz — direct"
finding-303,0,"Esteban Moctezuma reunión demócratas petróleo Cuba"
finding-1213,0,"Global perceptions US Trump worse Russia survey"
finding-362,1,"Russia plan to power Iran kill machine drones — direct"
finding-27,1,"Operation Fauxios Axios Israeli spy oil scam Iran — direct"
finding-488,0,"Trump could ask Xi about Kim engagement summit"
finding-530,0,"India-Pakistan conflict one year ceasefire"
finding-719,0,"Кремль не видит смысла переговорах war end"
finding-482,0,"Trump could ask Xi about Kim duplicate"
finding-584,0,"Ukraine Russia trade attacks ceasefire WWII"
finding-532,0,"Marco Rubio meets Pope Leo Iran war tensions"
finding-1061,0,"Esquerda bolsonarismo isolado Lula-Trump Brazil"
finding-764,1,"New nuclear umbrella Gulf confidence US fades Saudi-Pakistan — direct"
finding-42,0,"Transnistria Moldova EU Kallas obstacle"
finding-1119,1,"Emiratos Árabes Unidos tres heridos ataque iraní misiles — direct"
finding-953,0,"Central Asian states sanctions-busting Russia"
finding-392,0,"Trump-Xi flash points talks next week"
finding-117,0,"International order echoes WWI broader"
finding-1210,0,"China-US Summit Misread upcoming"
finding-1166,0,"Pope Pompeya odios fratricidas paz"
finding-6,0,"Rubio Pope Leo heal White House-Vatican rift"
finding-503,0,"Russia Ukraine Victory Day ceasefire breaching"
finding-38,0,"Russia Ukraine violating Victory Day ceasefire"
finding-52,0,"Trump China visit proceed amazing Xi"
finding-24,1,"Oil prices jump as US Iran trade fire Hormuz Brent — direct"
finding-818,0,"León XIV primer año papa Trump enganchadas"
finding-603,0,"Rubio Tajani occidental interessi guerra Ucraina"
finding-66,1,"UAE air defences intercepted two missiles three drones Iran — direct"
finding-137,0,"Russia Scolds Armenia Hosting Zelensky"
finding-283,0,"Trump 53 consulados mexicanos revisiones"
finding-680,0,"Russia Stimmungswechsel Putin economic"
finding-569,0,"NPR multi-topic US Iran 3 ships hantavirus"
finding-29,1,"Iran condemns deadly Israeli strikes Beirut despite ceasefire — direct"
finding-25,1,"Iran says oil output uninterrupted Hormuz new revenue — direct"
finding-741,0,"Russia Ukraine Victory Day ceasefire drone confusion"
finding-47,1,"SE Asian leaders Mideast war ASEAN chair Hormuz — direct"
finding-322,0,"Alligator Alcatraz Florida Trump cárcel"
finding-1340,0,"Israël Liban cessez-le-feu limites"
finding-330,0,"Trump Lula reunión aranceles tensión Brasil"
finding-1343,0,"Trump Counterterrorism Strategy far-right"
finding-959,0,"Kazakhstan OPEC Kremlin hand"
finding-571,0,"Military drills Asia US allies Philippines"
finding-1134,0,"Purga altos mandos militar ruso poderío"
finding-1072,0,"Tarifas guerra Copa Lula Trump amor primeira vista"
finding-1393,0,"Trump Lula White House pragmatism regional"
finding-736,0,"Russia air defenses can't protect oil refineries Ukrainian"
finding-557,0,"Trump ally Roger Stone Myanmar military lobbying"
finding-1106,1,"Tres heridos misiles drones iraníes Emiratos — direct"
finding-165,0,"US hosts Ukrainian military medics training"
finding-115,1,"Energy crisis dominates Asean summit Iran war — direct"
finding-1260,0,"Operation Sindoor cross-border terror Pakistan"
finding-1396,0,"Russia pared-down Victory Day parade Ukraine"
finding-1098,0,"Visas La Nación Costa Rica retiro"
finding-1333,1,"Iran Crisis Monitor 4 Middle East war progress — direct"
finding-1334,0,"Türkiye distinctive course Middle East — tangential"
finding-159,0,"208 combat clashes front line Russia-Ukraine"
finding-364,1,"Iran War China's Invisible Hand Rebalancing Oil Market — direct"
finding-492,0,"SK Japan 2+2 vice ministerial security"
finding-106,0,"Hong Kong maritime mediation body China-Singapore"
finding-547,0,"Ukraine Russia Victory Day ceasefire proposed"
finding-710,0,"Россия объявленное перемирие 10 мая"
finding-1342,1,"Iran Crisis Monitor 3 Middle East war progress — direct"
finding-1359,0,"Ukraine Kherson humanitarian cessez-le-feu Moscou"
finding-31,1,"US destroyers flee Strait Hormuz Iranian missile drone barrage — direct"
finding-618,0,"Rubio announces new Cuba sanctions military-industrial"
finding-590,0,"Pope Leo first year war peace counterweight"
finding-100,0,"Trump Beijing trip Iran war diplomacy CEOs scaled back"
finding-393,0,"South Asian military calculus after May 2025"
finding-594,0,"Zelenskyy warns Russia's friends against parade"
finding-884,0,"IOC lifts sanctions Belarus 2022 Ukraine invasion"
finding-45,0,"US dangerous path Cuba bloodbath Rodríguez"
finding-748,0,"Russia warns embassies flee Kyiv before Victory Day"
finding-13,0,"Russia Ukraine Victory Day ceasefire trade fire"
finding-395,0,"Case for peace India Pakistan progressives"
finding-161,0,"Zelensky Russia violated ceasefire 140 strikes"
finding-1400,0,"China weather Trump trade war diversified exports"
finding-871,0,"Iyad Ag Ghali Sahel Mali yihadista"
finding-1097,0,"Trump sanciona Gaesa Sherritt Cuba minería"
finding-167,0,"NATO-Ukraine Council JATEC war lessons"
finding-956,0,"Press freedom Central Asia Caucasus eroding"
finding-346,0,"Sheinbaum responde advertencia Trump cárteles"
finding-773,1,"Oil trader 125mn well-timed Iran bet suspicious — direct"
finding-58,0,"Cuba condemns new US sanctions economic aggression"
finding-1353,0,"Idéologie Grand Israël question palestinienne"
finding-274,0,"Intervención EU México imposible Monreal"
finding-952,0,"Armenia thumbs nose Kremlin EU endorsement"
finding-74,0,"UAE sends Trump 100m Gaza police force"
finding-79,1,"China reports attack on oil tanker Strait of Hormuz — direct"
finding-1341,0,"Israel-Lebanon ceasefire CrisisWatch Hizbollah"
finding-960,0,"American mining Trump Kazakhstan tungsten deal"
finding-351,0,"Sisniega malentendido concentración Mundial 2026"
finding-955,0,"China Turkmenistan billions contracts no financing"
finding-750,0,"Why Moscow afraid this Victory Day parade"
finding-526,1,"Companies making billions from the Iran war profits — direct"
finding-397,0,"Pakistan climate tone shifting debate"
finding-992,0,"Rubio meets Meloni Rome amenizar crise Trump"
finding-720,0,"Saint Petersburg internet shatdaun голубей"
finding-1101,1,"SE Asia regional petroleum reserve afrontar crisis Iran — direct"
finding-740,0,"Zelensky warns foreign officials Russia Victory parade"
finding-135,0,"Russia Dialed-Down Victory Day Spectacle drones"
finding-1357,0,"Mondial 2026 Sénégal visa américain refusé"
finding-431,0,"SK not considering military logistics pact with Japan"
finding-258,0,"Santa Marta cumbre era fósil principio fin"
finding-103,0,"Trump invites Boeing Mastercard CEOs China trip"
finding-958,0,"C5+1 Uzbekistan awakening memoir 2016"
finding-1338,0,"Somalia election standoff inflection point"
finding-659,0,"Russland Schwere Angriffe Waffenruhe Sieges"
finding-1209,0,"UAE OPEC Exit means for Asia"
finding-767,0,"Kiev one serious step new trilateral talks Kremlin"
finding-36,0,"Moscow scolds German chancellor rearmament astonishing"
finding-518,1,"Trump's irresponsible war Iran German finance minister economy — direct"
