finding_id,is_on_topic,reasoning_note
finding-549,0,"Kash Patel false claims Democrat FBI drinking"
finding-1097,0,"Guardias presos escapar Piñero Santa Fe"
finding-350,0,"Russia Tests Nuclear-Capable Satan II Missile 35,000 km"
finding-749,0,"Сармат успешный пуск Путин"
finding-961,0,"Armenia thumbs nose Kremlin EU endorsement"
finding-145,0,"War update 170 combat clashes Pokrovsk Kostiantynivka"
finding-792,0,"Russia test-fires state-of-the-art ICBM Sarmat"
finding-663,0,"Datenanalyse-Software Verfassungsschutz Palantir-Alternative"
finding-934,0,"Özkan Yalım etkin pişmanlık ifade Özgür Özel mesaj"
finding-726,0,"Россия Кривому Рогу двое погибших"
finding-120,0,"Russia Foreign Ministry Central Asia anti-Russian staging"
finding-1076,0,"Oposição impeachment Moraes redução penas"
finding-1116,0,"Juicio crimen adolescente disputa barrio"
finding-753,0,"Истина в ИИ Питер Тиль частный суд Objection.ai"
finding-1200,0,"Persona muerta denunciante caso policías Chañar"
finding-123,0,"TV Rain Editor Tikhon Dzyadko Jailed 8 Years"
finding-947,0,"Galatasaray Van Dijk Anlaşma transfer"
finding-1011,0,"Azzas 2154 Birman Jatahy Hering Arezzo"
finding-1171,0,"Rusia 139 drones Ucrania noche"
finding-1015,0,"Marcos Lisboa Maria Paula Curado diagnóstico"
finding-107,0,"FBI Director Kash Patel denies drinking testy Senate"
finding-807,0,"Empresario Zapatero Plus Ultra blanqueo"
finding-787,0,"Gabbard probe US-funded foreign biolabs"
finding-137,0,"Sikorski Putin recognition failed war aims NATO"
finding-1009,0,"Kassio TSE Bolsonaro elegível"
finding-147,0,"Zelensky Kryvyi Rih strike Russia killing"
finding-1073,0,"Caso Orelha defesa Promotoria jovens"
finding-716,0,"Украина порт Тамань Краснодарском"
finding-781,0,"West laughed Russia biolabs claims facts"
finding-557,0,"OpenAI Sam Altman Elon Musk stole accusation trial"
finding-134,0,"Kremlin criminal networks mercenaries destabilize EU"
finding-366,0,"Adiala Imran Bushra meetings PTI Gilgit"
finding-786,0,"Moscow mocks UK psychiatric hospital sanctions"
finding-1053,0,"Comissão Segurança Câmara FGTS comprar arma"
finding-962,0,"Central Asian states sanctions-busting Russia"
finding-25,0,"Mossad spy Iranian intelligence Israel hanged"
finding-275,0,"Mayo Zambada Iván Archivaldo traición avión"
finding-836,0,"Villarejo fraude fiscal Hacienda 1.6 millones"
finding-998,0,"Bancos juros consignado INSS fórmula automática"
finding-194,0,"Mavoko land cartels fraud Kenya court"
