finding_id,is_on_topic,reasoning_note
finding-1072,0,"Explosão Jaguaré homicídio desmoronamento"
finding-727,0,"Ашурков ФБК Дудю интервью"
finding-507,0,"Yermak corruption probe Ukraine NABU"
finding-533,0,"Bosnia Schmidt resigning representative"
finding-921,0,"Bahis siteleri İstanbul yasadışı"
finding-536,0,"Cost US war Iran mounting Hegseth Senate"
finding-715,0,"Россия майские праздники наличные деньги"
finding-675,0,"Bundeskriminalamt Cyberangriffe Risiko"
finding-789,0,"Mystery partner Yermak Zelensky aide NABU"
finding-28,0,"US-Israeli war good evil Iran"
finding-1354,0,"Putin's Weakness Rumors Foreign Policy"
finding-680,0,"WHO Hantavirus 11 Fälle Kreuzfahrtschiff"
finding-62,0,"UK warship and fighter jets Hormuz mission"
