finding_id,is_on_topic,reasoning_note
finding-92,1,"Nvidia's Jensen Huang joins Trump's trip to China last minute — direct"
finding-105,1,"US confirms delegation Apec meeting China Trump Beijing — direct"
finding-1345,1,"What Happened to Trump the China Hawk Beijing détente — direct"
finding-54,1,"US and China begin trade talks South Korea ahead Trump visit — direct"
finding-4,1,"US-China head-to-head Explained Trump visit Beijing — direct"
finding-111,1,"US defence secretary Hegseth joins Trump on China trip — direct"
finding-1347,1,"What Trump and Xi Want From Their Summit trade Taiwan Iran — direct"
finding-622,1,"Trump's China trip collides with AI security fears — direct"
finding-348,1,"Trump Downplays Differences With Xi Over Iran Ahead Summit — direct"
finding-88,1,"China-US trade talks kick off in Seoul ahead leaders summit — direct"
finding-772,1,"China reveals four red lines ahead of Trump visit Taiwan — direct"
finding-1301,1,"Doanh nghiệp Mỹ Trump Trung Quốc Boeing Cargill Nvidia — direct"
finding-1203,1,"The Geopolitics of the Trump-Xi Meeting pomp circumstance — direct"
finding-1348,1,"China's Rare-Earth Card Looms Over Trump-Xi Summit — direct"
finding-699,1,"Donald Trump bei Xi Jinping Furcht Taiwan Speisekarte — direct"
finding-294,1,"Trump lleva Marco Rubio viaje China prohibida entrada — direct"
finding-573,1,"Trump could choose change Taiwan policy Beijing Congress — direct"
finding-608,1,"Borsa Asia chiude positiva guarda Trump in Cina — direct"
finding-629,1,"Trump plan discuss Taiwan arms sales with Xi rattles Asian — direct"
finding-49,0,"MEE Morning update multi-topic newsletter"
finding-560,1,"How Americans see China now Trump heads China NPR poll — direct"
finding-21,1,"Trump says he does not need Xi's help on Iran war heads to China — direct"
finding-1108,1,"CEO Nvidia se suma comitiva ejecutivos Trump China — direct"
finding-337,1,"Last-Minute Call Brings Nvidia CEO Jensen Huang Trump China — direct"
finding-659,1,"Marktbericht Anleger China Vermittler Iran Inflation — direct"
finding-568,1,"Middle East live Trump long talk Iran with Xi — direct"
finding-360,1,"Iran war costs 29bn Trump China trip vows win peacefully — direct"
finding-1206,1,"Human Rights Off Agenda Trump-Xi Summit Beijing — direct"
finding-1016,1,"Xi deve pressionar Trump parar fornecer armas Taiwan — direct"
finding-398,1,"Ahead Trump-Xi summit China warns US arms sales Taiwan — direct"
finding-1225,1,"Trump doesn't need China's help to end Iran war Tehran — direct"
finding-229,0,"Reunião Lula Trump respeito mútuo Durigan"
finding-379,0,"Geopolitical shift Middle East column"
finding-959,0,"Qingdao connects China to Caucasus commentary"
finding-547,1,"Rush hour Air Force One Brett Ratner joins Trump China — direct"
finding-1211,0,"India China Reset AVIC Pakistan Admission"
finding-725,1,"Трампа спросили перед вылетом Китай Донбасс Путин — direct pre-trip"
finding-933,0,"Trump CIA yalanladı gizli İran raporları"
finding-852,1,"Marco Rubio chándal China viral republicanos — direct"
finding-964,0,"China Turkmenistan billions contracts financing"
finding-605,1,"Borsa Europa apre positiva Medio Oriente Trump Cina — direct"
finding-719,0,"Иран выдвинул США пять условий переговоров"
finding-420,1,"Bessent Chinese vice premier hold trade talks Seoul — direct"
finding-46,1,"US does not need any help with Iran Trump heads to China — direct"
finding-114,1,"China presses Pakistan to deepen Iran mediation ahead Trump-Xi — direct"
finding-483,1,"Lee to meet Bessent to discuss tariffs U.S.-China summit — direct"
finding-486,1,"Lee meet Bessent discuss tariffs U.S.-China summit duplicate — direct"
finding-70,0,"US China unprecedented cooperation scam centres Dubai"
finding-325,0,"Trump promete diálogo Cuba país fallido"
finding-1048,0,"Trump publica mapa Venezuela 51 estado americano"
finding-546,0,"US fentanyl crisis Chinese precursors supply shock"
finding-793,0,"US and Iran sliding back into war"
finding-1368,0,"Frappe israélienne autoroute Beyrouth Iran"
finding-269,0,"DEA Rubén Rocha advertencia inicio"
finding-260,0,"EU acusaciones México Trump narcotráfico"
finding-638,0,"Putin Zelenskyy cool on US-led peace talks"
finding-1393,1,"Nvidia Jensen Huang last-minute invite Trump-Xi Summit — direct"
finding-456,1,"Bessent arrives in S Korea ahead of US-China summit — direct"
finding-570,0,"Iran warns US accept peace plan or risk collapse"
finding-174,0,"Rwanda Exports to China Surge 92 Percent"
finding-773,0,"Intelligence reports contradict Trump Iran NYT"
finding-1210,0,"How China Became First Airtight Empire"
finding-57,1,"China urges Pakistan to intensify Iran-US mediation efforts — direct"
finding-1349,0,"Chinese Hegemony Might Be Happening"
finding-1254,0,"India China support Pakistan Operation Sindoor"
finding-22,0,"US court pauses Trump 10% global tariff"
finding-1159,0,"Comercio Venezuela Estados Unidos creció 20%"
finding-619,0,"Trump Catholic diocese border wall"
finding-1310,0,"Lưu Gia Linh Lương Triều Vỹ Pháp"
finding-65,0,"Qatar and Saudi Arabia Iran-US ceasefire efforts"
finding-776,0,"Trump doesn't rule out Russia visit this year"
finding-84,0,"Chinese MizarVision tracked US bombers Iran sanctions"
finding-112,0,"Beijing Paraguay Taiwan trip chess pieces"
finding-99,0,"Australia mining giants helping China yuan"
finding-965,0,"Trump posts graphic Venezuela 51st state"
finding-320,0,"Cuenta guerra Irán 29 mil mdd bloqueo bombardeos"
finding-1205,0,"7-year-old American boy China detained artist Gao Zhen"
finding-445,0,"Chinese national extradited SK BTS Jungkook hacking"
finding-437,0,"Vietnamese FM visits N Korea special envoy"
finding-349,0,"US Appeals Court pauses 10% global tariffs"
finding-592,0,"War in Iran Doha Qatar steps up mediation"
finding-24,0,"Trump backs Pakistan as Iran mediator Lindsey Graham"
finding-851,0,"Trump TPI Tribunal Penal Internacional Filipino"
finding-396,0,"Mainland Chinese snap up Hong Kong homes April"
finding-897,0,"Rod Stewart Carlos III Trump sabandija"
finding-44,0,"US in talks Denmark new bases Greenland"
finding-936,0,"Trump muhabirin sorusu çileden çıkardı balo"
finding-11,0,"Trump pressures Cuba failed nation fuel crisis"
finding-1101,0,"Chapitos posible entrega EEUU Iván Archivaldo"
finding-471,0,"Korea JoongAng editorial SK-US defense ministers"
