finding_id,is_on_topic,reasoning_note
finding-817,0,"Cumbre Xi Trump cinco puntos"
finding-853,0,"Carguero ruso Murcia reactores nucleares"
finding-684,0,"Israel Sondertribunal Hamas-Überfall 7 Oktober"
finding-962,0,"Central Asian states sanctions-busting Russia"
finding-788,1,"Strait of Hormuz crisis cripples Indonesian fishing — direct"
finding-1020,0,"Trump Xi China encontro estabilidade"
finding-659,1,"Marktbericht Anleger China Vermittler Iran US-Inflation — direct"
finding-667,1,"US-Verteidigungsminister Pentagon-Ausgaben Iran-Krieg Kongress — direct"
finding-477,0,"Defense chief explained Hormuz contribution review"
finding-629,0,"Trump plan discuss Taiwan arms sales Xi"
finding-369,0,"PM Shehbaz Azerbaijan Aliyev Mideast peace"
finding-32,1,"Trump dismissed Iran's response wasn't letter of surrender — direct"
finding-114,0,"China presses Pakistan Iran mediation ahead Trump-Xi"
finding-540,0,"110 Nobel laureates call Iran release Mohammadi"
finding-938,0,"İsrail tecavüzü hapishane NYT Kristof"
finding-225,0,"Brasil taxa blusinhas indústria plataformas"
finding-16,1,"Iran war live Trump travels to China conflict Tehran — direct"
finding-280,1,"Wall Street sin gasolina Indicadores alza precios — direct economic"
finding-236,1,"Las facturas petroleras del futuro presiones — direct"
finding-227,0,"Durigan Brasil guerra minerais BRICS G7"
finding-1336,0,"CrisisWatch ICG On Our Radar weekly"
finding-498,0,"Global Epidemic Violence Age Impunity"
finding-137,0,"Sikorski Putin failed war aims NATO"
finding-1375,0,"Sénégal experts FMI alternatives dette"
finding-575,0,"Deals new partnerships Africa-France summit"
finding-1300,0,"Nga Sarmat 18000km"
finding-348,0,"Trump Downplays Differences With Xi Over Iran"
finding-755,0,"Russia lost 1,344,180 troops cumulative"
finding-143,0,"Russia intensifies strategic aviation Ukraine"
finding-354,0,"SBP IMF 1.3bn Pakistan"
finding-64,1,"UN resolution on Hormuz gains backing 112 countries — direct"
finding-1380,0,"Production mondiale vin 2025 baisse"
finding-647,1,"Strait of Hormuz UN secure fertilizer shipments fragile — direct"
finding-605,0,"Borsa Europa apre positiva Medio Oriente Trump Cina"
finding-1339,0,"Somalia election standoff inflection point"
finding-89,1,"Vietnam asks US allow oil tanker past Hormuz blockade — direct"
finding-57,0,"China urges Pakistan to intensify Iran-US mediation"
finding-607,1,"Tajani non chiediamo nuova operazione Golfo Italia Hormuz — direct"
finding-1000,0,"China é mais fraca Trump Pequim"
finding-734,0,"Сармат испытания Путину"
finding-523,0,"Internal displacements record violence disasters"
finding-1101,0,"Chapitos posible entrega EEUU"
finding-749,0,"Сармат пуск Путин"
finding-274,0,"Harfuch niega CIA México"
finding-2,0,"Trump and Xi to meet in Beijing key issues"
finding-364,0,"Trump big fat hug Xi tense agenda"
finding-103,0,"Southeast Asia Godzilla El Nino climate"
finding-585,0,"Trump-Xi Summit Trump ask Xi open up China"
finding-795,0,"Israel brutal bombardment southern Lebanon"
finding-4,0,"US-China head-to-head Explained Trump"
finding-533,0,"Bosnia Schmidt resigning representative"
finding-1050,0,"Detergente inflação campanhas eleitorais Lula"
finding-614,1,"Borsa petrolio Wti 100,67 Brent 106,26 calo — direct oil impact"
finding-608,0,"Borsa Asia Trump in Cina"
finding-350,0,"Russia Tests Nuclear-Capable Satan II"
finding-1016,0,"Xi pressionar Trump Taiwan armas"
finding-128,0,"War update 210 combat clashes Pokrovsk"
finding-119,0,"Russia Slates Sarmat ICBM Deployment Late 2026"
finding-661,0,"Bundesunternehmen Putin LNG Kriegskasse"
finding-964,0,"China Turkmenistan billions contracts"
finding-1366,0,"Donald Trump en Chine rencontre Xi"
finding-398,0,"Ahead Trump-Xi summit China warns US arms sales Taiwan"
finding-762,0,"Ukrainian drones Russian gas facility 1,500 km"
finding-131,0,"Russia loses 1,130 troops cumulative"
