finding_id,is_on_topic,reasoning_note
finding-685,0,Streit Israel ESC EU-Dilemma — Eurovision Israel boycott
finding-687,0,Pfiffe Buhrufe Merz DGB-Kongress — German labor
finding-709,0,Brandon Clarke NBA Memphis Grizzlies gestorben — basketball death
finding-710,0,Kind verlieren ohne Verlierer — parenting advice
finding-711,0,Herrentag Väter Bollerwagen — German Father's Day
finding-720,0,Vlasti otobrali biznes Moshkovich Rusagro — Russia business expropriation
finding-724,0,Indeks schast'ya rossiyan VTsIOM — Russia happiness index
finding-725,0,Trump Putin Donbass ponimanie — Russia-Ukraine Donbas
finding-734,0,Putin Sarmat ispytaniya — Russia missile test
finding-740,0,Yuliya Mendel Tucker Carlson Zelensky — Ukraine politics
finding-746,0,Russia voyna 1400+ mirnye zhitely — Russia civilian casualties
finding-750,0,Prokuratura Ukrainy Yermak korruptsiya — Ukraine corruption
finding-776,0,Trump doesn't rule out Russia visit RT — Russia visit
finding-778,0,Russian economy solid footing deputy PM — Russia macro
